SaleID,ProductKey,CustomerKey,OrderDate,Quantity,NetPrice,SalesAmount,Year,Month,DateKey
21001,1662,6676,2008-06-28,1,6.99,6.99,2008,6,20080628
21002,1662,7059,2008-06-28,1,6.99,6.99,2008,6,20080628
21003,1662,7314,2008-06-28,1,6.99,6.99,2008,6,20080628
21004,1662,7316,2008-06-28,1,6.99,6.99,2008,6,20080628
21005,1662,7322,2008-06-28,1,6.99,6.99,2008,6,20080628
21006,1662,7328,2008-06-28,1,6.99,6.99,2008,6,20080628
21007,1662,7347,2008-06-28,1,6.99,6.99,2008,6,20080628
21008,1662,7348,2008-06-28,1,6.99,6.99,2008,6,20080628
21009,1662,7349,2008-06-28,1,6.99,6.99,2008,6,20080628
21010,1662,7350,2008-06-28,1,6.99,6.99,2008,6,20080628
21011,1662,7359,2008-06-28,1,6.99,6.99,2008,6,20080628
21012,1662,7472,2008-06-28,1,6.99,6.99,2008,6,20080628
21013,1662,7476,2008-06-28,1,6.99,6.99,2008,6,20080628
21014,1662,7477,2008-06-28,1,6.99,6.99,2008,6,20080628
21015,1662,7641,2008-06-28,1,6.99,6.99,2008,6,20080628
21016,1662,7648,2008-06-28,1,6.99,6.99,2008,6,20080628
21017,1662,7649,2008-06-28,1,6.99,6.99,2008,6,20080628
21018,1662,7650,2008-06-28,1,6.99,6.99,2008,6,20080628
21019,1662,7652,2008-06-28,1,6.99,6.99,2008,6,20080628
21020,1662,7653,2008-06-28,1,6.99,6.99,2008,6,20080628
21021,1662,7654,2008-06-28,1,6.99,6.99,2008,6,20080628
21022,1662,7658,2008-06-28,1,6.99,6.99,2008,6,20080628
21023,1662,7659,2008-06-28,1,6.99,6.99,2008,6,20080628
21024,1662,7662,2008-06-28,1,6.99,6.99,2008,6,20080628
21025,1662,7664,2008-06-28,1,6.99,6.99,2008,6,20080628
21026,1662,7665,2008-06-28,1,6.99,6.99,2008,6,20080628
21027,1662,7666,2008-06-28,1,6.99,6.99,2008,6,20080628
21028,1662,7667,2008-06-28,1,6.99,6.99,2008,6,20080628
21029,1662,7669,2008-06-28,1,6.99,6.99,2008,6,20080628
21030,1589,18849,2008-06-28,1,9.99,9.99,2008,6,20080628
21031,572,18867,2008-06-28,2,190.0,380.0,2008,6,20080628
21032,608,18867,2008-06-28,2,190.0,380.0,2008,6,20080628
21033,1320,18849,2008-06-28,2,26.99,53.98,2008,6,20080628
21034,1609,18849,2008-06-28,2,259.99,519.98,2008,6,20080628
21035,1640,18849,2008-06-28,2,22.89,45.78,2008,6,20080628
21036,197,18849,2008-06-28,2,299.9,599.8,2008,6,20080628
21037,505,17232,2008-06-28,2,619.0,1238.0,2008,6,20080628
21038,1614,18849,2008-06-28,2,259.99,519.98,2008,6,20080628
21039,1115,18849,2008-06-28,2,328.0,656.0,2008,6,20080628
21040,19,5077,2008-06-28,2,109.95,219.9,2008,6,20080628
21041,1701,6343,2008-06-28,2,4.98,9.96,2008,6,20080628
21042,1701,6499,2008-06-28,2,4.98,9.96,2008,6,20080628
21043,671,18881,2008-06-28,2,159.0,318.0,2008,6,20080628
21044,692,18881,2008-06-28,2,248.0,496.0,2008,6,20080628
21045,2068,18849,2008-06-28,2,199.99,399.98,2008,6,20080628
21046,920,18850,2008-06-28,2,0.95,1.9,2008,6,20080628
21047,500,18850,2008-06-28,2,69.0,138.0,2008,6,20080628
21048,432,18850,2008-06-28,2,499.9,999.8,2008,6,20080628
21049,1645,18850,2008-06-28,2,57.88,115.76,2008,6,20080628
21050,2372,18850,2008-06-28,2,399.99,799.98,2008,6,20080628
21051,1643,18850,2008-06-28,2,57.88,115.76,2008,6,20080628
21052,202,1186,2008-06-28,2,689.0,1378.0,2008,6,20080628
21053,2012,18850,2008-06-28,2,94.99,189.98,2008,6,20080628
21054,2163,18850,2008-06-28,2,129.9,259.8,2008,6,20080628
21055,1787,2719,2008-06-28,2,43.0,86.0,2008,6,20080628
21056,1783,3026,2008-06-28,2,43.0,86.0,2008,6,20080628
21057,1822,3268,2008-06-28,2,32.0,64.0,2008,6,20080628
21058,1662,6669,2008-06-28,2,6.99,13.98,2008,6,20080628
21059,1662,6677,2008-06-28,2,6.99,13.98,2008,6,20080628
21060,1662,7317,2008-06-28,2,6.99,13.98,2008,6,20080628
21061,1662,7663,2008-06-28,2,6.99,13.98,2008,6,20080628
21062,1672,18247,2008-06-28,2,16.89,33.78,2008,6,20080628
21063,1672,270,2008-06-28,2,16.89,33.78,2008,6,20080628
21064,1672,282,2008-06-28,2,16.89,33.78,2008,6,20080628
21065,1589,18849,2008-06-28,2,9.99,19.98,2008,6,20080628
21066,1320,18849,2008-06-28,3,26.99,80.97,2008,6,20080628
21067,240,18849,2008-06-28,3,299.0,897.0,2008,6,20080628
21068,1582,18849,2008-06-28,3,17.99,53.97,2008,6,20080628
21069,1609,18849,2008-06-28,3,259.99,779.97,2008,6,20080628
21070,229,18849,2008-06-28,3,299.9,899.7,2008,6,20080628
21071,1378,18849,2008-06-28,3,22.0,66.0,2008,6,20080628
21072,2019,18849,2008-06-28,3,665.94,1997.82,2008,6,20080628
21073,1614,18849,2008-06-28,3,259.99,779.97,2008,6,20080628
21074,520,17248,2008-06-28,3,679.0,2037.0,2008,6,20080628
21075,1701,5499,2008-06-28,3,4.98,14.94,2008,6,20080628
21076,1701,5715,2008-06-28,3,4.98,14.94,2008,6,20080628
21077,1701,5724,2008-06-28,3,4.98,14.94,2008,6,20080628
21078,1962,18849,2008-06-28,3,129.99,389.97,2008,6,20080628
21079,692,18881,2008-06-28,3,248.0,744.0,2008,6,20080628
21080,1115,18850,2008-06-28,3,328.0,984.0,2008,6,20080628
21081,500,18850,2008-06-28,3,69.0,207.0,2008,6,20080628
21082,432,18850,2008-06-28,3,499.9,1499.7,2008,6,20080628
21083,2487,18850,2008-06-28,3,400.0,1200.0,2008,6,20080628
21084,1178,18850,2008-06-28,3,998.0,2994.0,2008,6,20080628
21085,1945,18850,2008-06-28,3,3199.99,9599.97,2008,6,20080628
21086,2012,18850,2008-06-28,3,94.99,284.97,2008,6,20080628
21087,2163,18850,2008-06-28,3,129.9,389.7,2008,6,20080628
21088,1522,18850,2008-06-28,3,380.0,1140.0,2008,6,20080628
21089,1783,3023,2008-06-28,3,43.0,129.0,2008,6,20080628
21090,572,18867,2008-06-28,3,190.0,570.0,2008,6,20080628
21091,1662,7651,2008-06-28,3,6.99,20.97,2008,6,20080628
21092,1662,7668,2008-06-28,3,6.99,20.97,2008,6,20080628
21093,1672,18254,2008-06-28,3,16.89,50.67,2008,6,20080628
21094,1672,182,2008-06-28,3,16.89,50.67,2008,6,20080628
21095,240,18849,2008-06-28,4,299.0,1196.0,2008,6,20080628
21096,1582,18849,2008-06-28,4,17.99,71.96,2008,6,20080628
21097,229,18849,2008-06-28,4,299.9,1199.6,2008,6,20080628
21098,1640,18849,2008-06-28,4,22.89,91.56,2008,6,20080628
21099,1378,18849,2008-06-28,4,22.0,88.0,2008,6,20080628
21100,197,18849,2008-06-28,4,299.9,1199.6,2008,6,20080628
21101,2019,18849,2008-06-28,4,665.94,2663.76,2008,6,20080628
21102,1115,18849,2008-06-28,4,328.0,1312.0,2008,6,20080628
21103,671,18881,2008-06-28,4,159.0,636.0,2008,6,20080628
21104,1962,18849,2008-06-28,4,129.99,519.96,2008,6,20080628
21105,2068,18849,2008-06-28,4,199.99,799.96,2008,6,20080628
21106,920,18850,2008-06-28,4,0.95,3.8,2008,6,20080628
21107,432,18850,2008-06-28,4,499.9,1999.6,2008,6,20080628
21108,2487,18850,2008-06-28,4,400.0,1600.0,2008,6,20080628
21109,1645,18850,2008-06-28,4,57.88,231.52,2008,6,20080628
21110,2372,18850,2008-06-28,4,399.99,1599.96,2008,6,20080628
21111,1178,18850,2008-06-28,4,998.0,3992.0,2008,6,20080628
21112,1643,18850,2008-06-28,4,57.88,231.52,2008,6,20080628
21113,1945,18850,2008-06-28,4,3199.99,12799.96,2008,6,20080628
21114,1522,18850,2008-06-28,4,380.0,1520.0,2008,6,20080628
21115,561,18867,2008-06-28,4,139.0,556.0,2008,6,20080628
21116,608,18867,2008-06-28,4,190.0,760.0,2008,6,20080628
21117,1662,7460,2008-06-28,4,6.99,27.96,2008,6,20080628
21118,1662,7473,2008-06-28,4,6.99,27.96,2008,6,20080628
21119,1662,7657,2008-06-28,4,6.99,27.96,2008,6,20080628
21120,1672,285,2008-06-28,4,16.89,67.56,2008,6,20080628
21121,1672,293,2008-06-28,4,16.89,67.56,2008,6,20080628
21122,1672,1051,2008-06-28,4,16.89,67.56,2008,6,20080628
21123,1589,18849,2008-06-28,4,9.99,39.96,2008,6,20080628
21124,900,19053,2008-06-29,1,44.0,44.0,2008,6,20080629
21125,1682,7913,2008-07-01,1,8.091,8.091,2008,7,20080701
21126,1682,7915,2008-07-01,1,8.091,8.091,2008,7,20080701
21127,1682,7916,2008-07-01,1,8.091,8.091,2008,7,20080701
21128,1682,7919,2008-07-01,1,8.091,8.091,2008,7,20080701
21129,1682,7921,2008-07-01,1,8.091,8.091,2008,7,20080701
21130,1682,7922,2008-07-01,1,8.091,8.091,2008,7,20080701
21131,1682,7924,2008-07-01,1,8.091,8.091,2008,7,20080701
21132,1682,7935,2008-07-01,1,8.091,8.091,2008,7,20080701
21133,1682,7938,2008-07-01,1,8.091,8.091,2008,7,20080701
21134,1682,7940,2008-07-01,1,8.091,8.091,2008,7,20080701
21135,1682,7941,2008-07-01,1,8.091,8.091,2008,7,20080701
21136,1682,7942,2008-07-01,1,8.091,8.091,2008,7,20080701
21137,1682,7943,2008-07-01,1,8.091,8.091,2008,7,20080701
21138,1682,7946,2008-07-01,1,8.091,8.091,2008,7,20080701
21139,1682,7947,2008-07-01,1,8.091,8.091,2008,7,20080701
21140,1682,7948,2008-07-01,1,8.091,8.091,2008,7,20080701
21141,1682,7950,2008-07-01,1,8.091,8.091,2008,7,20080701
21142,1682,7953,2008-07-01,1,8.091,8.091,2008,7,20080701
21143,1682,7956,2008-07-01,1,8.091,8.091,2008,7,20080701
21144,1682,7957,2008-07-01,1,8.091,8.091,2008,7,20080701
21145,1682,7958,2008-07-01,1,8.091,8.091,2008,7,20080701
21146,1682,7959,2008-07-01,1,8.091,8.091,2008,7,20080701
21147,1682,7961,2008-07-01,1,8.091,8.091,2008,7,20080701
21148,1682,7963,2008-07-01,1,8.091,8.091,2008,7,20080701
21149,1682,7964,2008-07-01,1,8.091,8.091,2008,7,20080701
21150,1682,7966,2008-07-01,1,8.091,8.091,2008,7,20080701
21151,1682,7967,2008-07-01,1,8.091,8.091,2008,7,20080701
21152,1682,7968,2008-07-01,1,8.091,8.091,2008,7,20080701
21153,1682,7971,2008-07-01,1,8.091,8.091,2008,7,20080701
21154,1682,7974,2008-07-01,1,8.091,8.091,2008,7,20080701
21155,1682,7977,2008-07-01,1,8.091,8.091,2008,7,20080701
21156,1682,7980,2008-07-01,1,8.091,8.091,2008,7,20080701
21157,1682,7981,2008-07-01,1,8.091,8.091,2008,7,20080701
21158,1682,7982,2008-07-01,1,8.091,8.091,2008,7,20080701
21159,1682,7984,2008-07-01,1,8.091,8.091,2008,7,20080701
21160,1682,7985,2008-07-01,1,8.091,8.091,2008,7,20080701
21161,277,1958,2008-07-01,1,432.0,432.0,2008,7,20080701
21162,277,1961,2008-07-01,1,432.0,432.0,2008,7,20080701
21163,277,1962,2008-07-01,1,432.0,432.0,2008,7,20080701
21164,277,1963,2008-07-01,1,432.0,432.0,2008,7,20080701
21165,277,1966,2008-07-01,1,432.0,432.0,2008,7,20080701
21166,277,1967,2008-07-01,1,432.0,432.0,2008,7,20080701
21167,277,1968,2008-07-01,1,432.0,432.0,2008,7,20080701
21168,286,1947,2008-07-01,1,305.1,305.1,2008,7,20080701
21169,286,1948,2008-07-01,1,305.1,305.1,2008,7,20080701
21170,286,1950,2008-07-01,1,305.1,305.1,2008,7,20080701
21171,286,1951,2008-07-01,1,305.1,305.1,2008,7,20080701
21172,286,1952,2008-07-01,1,305.1,305.1,2008,7,20080701
21173,286,1953,2008-07-01,1,305.1,305.1,2008,7,20080701
21174,286,1955,2008-07-01,1,305.1,305.1,2008,7,20080701
21175,286,1956,2008-07-01,1,305.1,305.1,2008,7,20080701
21176,286,1957,2008-07-01,1,305.1,305.1,2008,7,20080701
21177,465,17671,2008-07-01,1,233.1,233.1,2008,7,20080701
21178,465,17672,2008-07-01,1,233.1,233.1,2008,7,20080701
21179,465,17674,2008-07-01,1,233.1,233.1,2008,7,20080701
21180,465,17675,2008-07-01,1,233.1,233.1,2008,7,20080701
21181,465,17676,2008-07-01,1,233.1,233.1,2008,7,20080701
21182,465,17677,2008-07-01,1,233.1,233.1,2008,7,20080701
21183,465,17679,2008-07-01,1,233.1,233.1,2008,7,20080701
21184,465,17680,2008-07-01,1,233.1,233.1,2008,7,20080701
21185,465,17681,2008-07-01,1,233.1,233.1,2008,7,20080701
21186,193,1974,2008-07-01,1,629.1,629.1,2008,7,20080701
21187,193,1975,2008-07-01,1,629.1,629.1,2008,7,20080701
21188,193,1976,2008-07-01,1,629.1,629.1,2008,7,20080701
21189,193,1978,2008-07-01,1,629.1,629.1,2008,7,20080701
21190,193,1981,2008-07-01,1,629.1,629.1,2008,7,20080701
21191,193,1982,2008-07-01,1,629.1,629.1,2008,7,20080701
21192,192,1983,2008-07-01,1,539.1,539.1,2008,7,20080701
21193,192,1984,2008-07-01,1,539.1,539.1,2008,7,20080701
21194,192,1986,2008-07-01,1,539.1,539.1,2008,7,20080701
21195,192,2015,2008-07-01,1,539.1,539.1,2008,7,20080701
21196,192,2016,2008-07-01,1,539.1,539.1,2008,7,20080701
21197,192,2020,2008-07-01,1,539.1,539.1,2008,7,20080701
21198,192,2031,2008-07-01,1,539.1,539.1,2008,7,20080701
21199,192,2032,2008-07-01,1,539.1,539.1,2008,7,20080701
21200,192,2033,2008-07-01,1,539.1,539.1,2008,7,20080701
21201,1883,4431,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21202,1883,4432,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21203,1883,4434,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21204,1883,4467,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21205,1883,4468,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21206,1883,4470,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21207,1883,4471,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21208,1883,4472,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21209,1883,4473,2008-07-01,1,1790.1,1790.1,2008,7,20080701
21210,1846,13929,2008-07-01,1,899.1,899.1,2008,7,20080701
21211,1846,13930,2008-07-01,1,899.1,899.1,2008,7,20080701
21212,1846,13954,2008-07-01,1,899.1,899.1,2008,7,20080701
21213,1846,13956,2008-07-01,1,899.1,899.1,2008,7,20080701
21214,1846,13957,2008-07-01,1,899.1,899.1,2008,7,20080701
21215,1846,13958,2008-07-01,1,899.1,899.1,2008,7,20080701
21216,1846,14004,2008-07-01,1,899.1,899.1,2008,7,20080701
21217,1846,14006,2008-07-01,1,899.1,899.1,2008,7,20080701
21218,1846,14007,2008-07-01,1,899.1,899.1,2008,7,20080701
21219,1846,14008,2008-07-01,1,899.1,899.1,2008,7,20080701
21220,1890,4412,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21221,1890,4417,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21222,1890,4418,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21223,1890,4420,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21224,1890,4422,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21225,1890,4423,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21226,1890,4424,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21227,1890,4428,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21228,1890,4429,2008-07-01,1,1439.1,1439.1,2008,7,20080701
21229,1801,9748,2008-07-01,1,28.8,28.8,2008,7,20080701
21230,1801,9749,2008-07-01,1,28.8,28.8,2008,7,20080701
21231,1801,9750,2008-07-01,1,28.8,28.8,2008,7,20080701
21232,1801,9752,2008-07-01,1,28.8,28.8,2008,7,20080701
21233,1801,9753,2008-07-01,1,28.8,28.8,2008,7,20080701
21234,1801,9755,2008-07-01,1,28.8,28.8,2008,7,20080701
21235,1801,9758,2008-07-01,1,28.8,28.8,2008,7,20080701
21236,1801,9759,2008-07-01,1,28.8,28.8,2008,7,20080701
21237,1801,9763,2008-07-01,1,28.8,28.8,2008,7,20080701
21238,1801,9764,2008-07-01,1,28.8,28.8,2008,7,20080701
21239,651,18882,2008-07-01,1,104.4,104.4,2008,7,20080701
21240,473,18850,2008-07-01,1,53.1,53.1,2008,7,20080701
21241,1967,18850,2008-07-01,1,251.991,251.991,2008,7,20080701
21242,784,18850,2008-07-01,1,14.85,14.85,2008,7,20080701
21243,977,18850,2008-07-01,1,241.2,241.2,2008,7,20080701
21244,850,18850,2008-07-01,1,207.81,207.81,2008,7,20080701
21245,2297,18850,2008-07-01,1,206.991,206.991,2008,7,20080701
21246,2134,18850,2008-07-01,1,1485.0,1485.0,2008,7,20080701
21247,823,18850,2008-07-01,1,25.11,25.11,2008,7,20080701
21248,751,18850,2008-07-01,1,10.35,10.35,2008,7,20080701
21249,2241,18850,2008-07-01,1,206.991,206.991,2008,7,20080701
21250,1084,18850,2008-07-01,1,581.4,581.4,2008,7,20080701
21251,1982,18850,2008-07-01,1,443.7,443.7,2008,7,20080701
21252,1051,18850,2008-07-01,1,304.2,304.2,2008,7,20080701
21253,2110,18850,2008-07-01,1,1327.5,1327.5,2008,7,20080701
21254,2205,18850,2008-07-01,1,26.991,26.991,2008,7,20080701
21255,1256,18850,2008-07-01,1,17.991,17.991,2008,7,20080701
21256,2184,18850,2008-07-01,1,400.5,400.5,2008,7,20080701
21257,1926,18850,2008-07-01,1,116.991,116.991,2008,7,20080701
21258,1564,18850,2008-07-01,1,271.8,271.8,2008,7,20080701
21259,1010,18850,2008-07-01,1,168.21,168.21,2008,7,20080701
21260,2024,18850,2008-07-01,1,85.491,85.491,2008,7,20080701
21261,1507,18850,2008-07-01,1,240.3,240.3,2008,7,20080701
21262,1129,18850,2008-07-01,1,392.58,392.58,2008,7,20080701
21263,382,18850,2008-07-01,1,344.655,344.655,2008,7,20080701
21264,1130,18850,2008-07-01,1,287.1,287.1,2008,7,20080701
21265,1015,18850,2008-07-01,1,180.0,180.0,2008,7,20080701
21266,1557,18850,2008-07-01,1,279.0,279.0,2008,7,20080701
21267,1009,18850,2008-07-01,1,169.65,169.65,2008,7,20080701
21268,1092,18850,2008-07-01,1,605.7,605.7,2008,7,20080701
21269,1546,18850,2008-07-01,1,271.8,271.8,2008,7,20080701
21270,2128,18850,2008-07-01,1,1485.0,1485.0,2008,7,20080701
21271,397,18850,2008-07-01,1,629.1,629.1,2008,7,20080701
21272,1185,18850,2008-07-01,1,792.0,792.0,2008,7,20080701
21273,1288,18850,2008-07-01,1,70.191,70.191,2008,7,20080701
21274,400,18850,2008-07-01,1,682.2,682.2,2008,7,20080701
21275,1209,18850,2008-07-01,1,792.0,792.0,2008,7,20080701
21276,1539,18850,2008-07-01,1,279.0,279.0,2008,7,20080701
21277,2409,18850,2008-07-01,1,179.991,179.991,2008,7,20080701
21278,1920,18850,2008-07-01,1,116.991,116.991,2008,7,20080701
21279,897,18850,2008-07-01,1,37.557,37.557,2008,7,20080701
21280,555,18867,2008-07-01,1,206.1,206.1,2008,7,20080701
21281,572,18867,2008-07-01,1,171.0,171.0,2008,7,20080701
21282,561,18867,2008-07-01,1,125.1,125.1,2008,7,20080701
21283,571,18867,2008-07-01,1,225.9,225.9,2008,7,20080701
21284,3,19036,2008-07-01,1,13.068,13.068,2008,7,20080701
21285,3,19036,2008-07-01,2,13.068,26.136,2008,7,20080701
21286,555,18867,2008-07-01,2,206.1,412.2,2008,7,20080701
21287,572,18867,2008-07-01,2,171.0,342.0,2008,7,20080701
21288,571,18867,2008-07-01,2,225.9,451.8,2008,7,20080701
21289,473,18850,2008-07-01,2,53.1,106.2,2008,7,20080701
21290,1967,18850,2008-07-01,2,251.991,503.982,2008,7,20080701
21291,784,18850,2008-07-01,2,14.85,29.7,2008,7,20080701
21292,977,18850,2008-07-01,2,241.2,482.4,2008,7,20080701
21293,850,18850,2008-07-01,2,207.81,415.62,2008,7,20080701
21294,2297,18850,2008-07-01,2,206.991,413.982,2008,7,20080701
21295,1846,13931,2008-07-01,2,899.1,1798.2,2008,7,20080701
21296,823,18850,2008-07-01,2,25.11,50.22,2008,7,20080701
21297,751,18850,2008-07-01,2,10.35,20.7,2008,7,20080701
21298,2241,18850,2008-07-01,2,206.991,413.982,2008,7,20080701
21299,1982,18850,2008-07-01,2,443.7,887.4,2008,7,20080701
21300,1051,18850,2008-07-01,2,304.2,608.4,2008,7,20080701
21301,2110,18850,2008-07-01,2,1327.5,2655.0,2008,7,20080701
21302,2205,18850,2008-07-01,2,26.991,53.982,2008,7,20080701
21303,1256,18850,2008-07-01,2,17.991,35.982,2008,7,20080701
21304,1926,18850,2008-07-01,2,116.991,233.982,2008,7,20080701
21305,1507,18850,2008-07-01,2,240.3,480.6,2008,7,20080701
21306,1129,18850,2008-07-01,2,392.58,785.16,2008,7,20080701
21307,382,18850,2008-07-01,2,344.655,689.31,2008,7,20080701
21308,1130,18850,2008-07-01,2,287.1,574.2,2008,7,20080701
21309,1015,18850,2008-07-01,2,180.0,360.0,2008,7,20080701
21310,277,1959,2008-07-01,2,432.0,864.0,2008,7,20080701
21311,1092,18850,2008-07-01,2,605.7,1211.4,2008,7,20080701
21312,1546,18850,2008-07-01,2,271.8,543.6,2008,7,20080701
21313,397,18850,2008-07-01,2,629.1,1258.2,2008,7,20080701
21314,1185,18850,2008-07-01,2,792.0,1584.0,2008,7,20080701
21315,1288,18850,2008-07-01,2,70.191,140.382,2008,7,20080701
21316,400,18850,2008-07-01,2,682.2,1364.4,2008,7,20080701
21317,651,18882,2008-07-01,2,104.4,208.8,2008,7,20080701
21318,1539,18850,2008-07-01,2,279.0,558.0,2008,7,20080701
21319,1883,4474,2008-07-01,2,1790.1,3580.2,2008,7,20080701
21320,2409,18850,2008-07-01,2,179.991,359.982,2008,7,20080701
21321,1920,18850,2008-07-01,2,116.991,233.982,2008,7,20080701
21322,193,1977,2008-07-01,2,629.1,1258.2,2008,7,20080701
21323,1682,7925,2008-07-01,2,8.091,16.182,2008,7,20080701
21324,1682,7944,2008-07-01,2,8.091,16.182,2008,7,20080701
21325,1682,7975,2008-07-01,2,8.091,16.182,2008,7,20080701
21326,1682,7983,2008-07-01,2,8.091,16.182,2008,7,20080701
21327,473,18850,2008-07-01,3,53.1,159.3,2008,7,20080701
21328,1967,18850,2008-07-01,3,251.991,755.973,2008,7,20080701
21329,784,18850,2008-07-01,3,14.85,44.55,2008,7,20080701
21330,977,18850,2008-07-01,3,241.2,723.6,2008,7,20080701
21331,850,18850,2008-07-01,3,207.81,623.43,2008,7,20080701
21332,2297,18850,2008-07-01,3,206.991,620.973,2008,7,20080701
21333,286,1949,2008-07-01,3,305.1,915.3,2008,7,20080701
21334,2134,18850,2008-07-01,3,1485.0,4455.0,2008,7,20080701
21335,1682,7914,2008-07-01,3,8.091,24.273,2008,7,20080701
21336,1682,7949,2008-07-01,3,8.091,24.273,2008,7,20080701
21337,1682,7965,2008-07-01,3,8.091,24.273,2008,7,20080701
21338,823,18850,2008-07-01,3,25.11,75.33,2008,7,20080701
21339,751,18850,2008-07-01,3,10.35,31.05,2008,7,20080701
21340,2241,18850,2008-07-01,3,206.991,620.973,2008,7,20080701
21341,1084,18850,2008-07-01,3,581.4,1744.2,2008,7,20080701
21342,1982,18850,2008-07-01,3,443.7,1331.1,2008,7,20080701
21343,1051,18850,2008-07-01,3,304.2,912.6,2008,7,20080701
21344,2205,18850,2008-07-01,3,26.991,80.973,2008,7,20080701
21345,1256,18850,2008-07-01,3,17.991,53.973,2008,7,20080701
21346,2184,18850,2008-07-01,3,400.5,1201.5,2008,7,20080701
21347,1926,18850,2008-07-01,3,116.991,350.973,2008,7,20080701
21348,1564,18850,2008-07-01,3,271.8,815.4,2008,7,20080701
21349,1010,18850,2008-07-01,3,168.21,504.63,2008,7,20080701
21350,2024,18850,2008-07-01,3,85.491,256.473,2008,7,20080701
21351,1507,18850,2008-07-01,3,240.3,720.9,2008,7,20080701
21352,1129,18850,2008-07-01,3,392.58,1177.74,2008,7,20080701
21353,1130,18850,2008-07-01,3,287.1,861.3,2008,7,20080701
21354,465,17673,2008-07-01,3,233.1,699.3,2008,7,20080701
21355,1015,18850,2008-07-01,3,180.0,540.0,2008,7,20080701
21356,277,1964,2008-07-01,3,432.0,1296.0,2008,7,20080701
21357,1557,18850,2008-07-01,3,279.0,837.0,2008,7,20080701
21358,1009,18850,2008-07-01,3,169.65,508.95,2008,7,20080701
21359,1092,18850,2008-07-01,3,605.7,1817.1,2008,7,20080701
21360,1546,18850,2008-07-01,3,271.8,815.4,2008,7,20080701
21361,2128,18850,2008-07-01,3,1485.0,4455.0,2008,7,20080701
21362,397,18850,2008-07-01,3,629.1,1887.3,2008,7,20080701
21363,1185,18850,2008-07-01,3,792.0,2376.0,2008,7,20080701
21364,1288,18850,2008-07-01,3,70.191,210.573,2008,7,20080701
21365,400,18850,2008-07-01,3,682.2,2046.6,2008,7,20080701
21366,2110,18850,2008-07-01,3,1327.5,3982.5,2008,7,20080701
21367,651,18882,2008-07-01,3,104.4,313.2,2008,7,20080701
21368,382,18850,2008-07-01,3,344.655,1033.965,2008,7,20080701
21369,1209,18850,2008-07-01,3,792.0,2376.0,2008,7,20080701
21370,1539,18850,2008-07-01,3,279.0,837.0,2008,7,20080701
21371,1883,4433,2008-07-01,3,1790.1,5370.3,2008,7,20080701
21372,2409,18850,2008-07-01,3,179.991,539.973,2008,7,20080701
21373,897,18850,2008-07-01,3,37.557,112.671,2008,7,20080701
21374,555,18867,2008-07-01,3,206.1,618.3,2008,7,20080701
21375,572,18867,2008-07-01,3,171.0,513.0,2008,7,20080701
21376,561,18867,2008-07-01,3,125.1,375.3,2008,7,20080701
21377,571,18867,2008-07-01,3,225.9,677.7,2008,7,20080701
21378,3,19036,2008-07-01,3,13.068,39.204,2008,7,20080701
21379,1682,7939,2008-07-01,4,8.091,32.364,2008,7,20080701
21380,1682,7970,2008-07-01,4,8.091,32.364,2008,7,20080701
21381,1682,7978,2008-07-01,4,8.091,32.364,2008,7,20080701
21382,473,18850,2008-07-01,4,53.1,212.4,2008,7,20080701
21383,1967,18850,2008-07-01,4,251.991,1007.964,2008,7,20080701
21384,784,18850,2008-07-01,4,14.85,59.4,2008,7,20080701
21385,977,18850,2008-07-01,4,241.2,964.8,2008,7,20080701
21386,850,18850,2008-07-01,4,207.81,831.24,2008,7,20080701
21387,2297,18850,2008-07-01,4,206.991,827.964,2008,7,20080701
21388,286,1954,2008-07-01,4,305.1,1220.4,2008,7,20080701
21389,2134,18850,2008-07-01,4,1485.0,5940.0,2008,7,20080701
21390,1846,14005,2008-07-01,4,899.1,3596.4,2008,7,20080701
21391,1084,18850,2008-07-01,4,581.4,2325.6,2008,7,20080701
21392,1982,18850,2008-07-01,4,443.7,1774.8,2008,7,20080701
21393,2110,18850,2008-07-01,4,1327.5,5310.0,2008,7,20080701
21394,2205,18850,2008-07-01,4,26.991,107.964,2008,7,20080701
21395,2184,18850,2008-07-01,4,400.5,1602.0,2008,7,20080701
21396,1801,9754,2008-07-01,4,28.8,115.2,2008,7,20080701
21397,1564,18850,2008-07-01,4,271.8,1087.2,2008,7,20080701
21398,1010,18850,2008-07-01,4,168.21,672.84,2008,7,20080701
21399,2024,18850,2008-07-01,4,85.491,341.964,2008,7,20080701
